export_params,fs,graphic,id,p,type,v
{'uses': ['icon']},0,Icons/Inventory/Icon_PotionOfClairvoyance2,716,0,1,1
{'uses': ['icon']},0,Icons/Inventory/Icon_PotionOfClairvoyance2_Inv,717,0,1,1
{'uses': ['icon']},0,Icons/Inventory/Icon_PotionOfClairvoyance3,718,0,1,1
{'uses': ['icon']},0,Icons/Inventory/Icon_PotionOfClairvoyance3_Inv,719,0,1,1
{'uses': ['icon']},0,Icons/Inventory/Icon_PotionOfClairvoyance4,720,0,1,1
{'uses': ['icon']},0,Icons/Inventory/Icon_PotionOfClairvoyance4_Inv,721,0,1,1
{'uses': ['icon']},0,Icons/Inventory/Icon_PotionOfFireBreath1,722,0,1,1
{'uses': ['icon']},0,Icons/Inventory/Icon_PotionOfFireBreath1_Inv,723,0,1,1
{'uses': ['icon']},0,Icons/Inventory/Icon_PotionOfFireBreath2,724,0,1,1
{'uses': ['icon']},0,Icons/Inventory/Icon_PotionOfFireBreath2_Inv,725,0,1,1
{'uses': ['icon']},0,Icons/Inventory/Icon_PotionOfFireBreath3,726,0,1,1
{'uses': ['icon']},0,Icons/Inventory/Icon_PotionOfFireBreath3_Inv,727,0,1,1
{'uses': ['icon']},0,Icons/Inventory/Icon_PotionOfFireBreath4,728,0,1,1
{'uses': ['icon']},0,Icons/Inventory/Icon_PotionOfFireBreath4_Inv,729,0,1,1
{'uses': ['icon']},0,Icons/Inventory/Icon_PotionOfGiantStrength1,730,0,1,1
{'uses': ['icon']},0,Icons/Inventory/Icon_PotionOfGiantStrength1_Inv,731,0,1,1
{'uses': ['icon']},0,Icons/Inventory/Icon_PotionOfGiantStrength2,732,0,1,1
{'uses': ['icon']},0,Icons/Inventory/Icon_PotionOfGiantStrength2_Inv,733,0,1,1
{'uses': ['icon']},0,Icons/Inventory/Icon_PotionOfGiantStrength3,734,0,1,1
{'uses': ['icon']},0,Icons/Inventory/Icon_PotionOfGiantStrength3_Inv,735,0,1,1
{'uses': ['icon']},0,Icons/Inventory/Icon_PotionOfGiantStrength4,736,0,1,1
{'uses': ['icon']},0,Icons/Inventory/Icon_PotionOfGiantStrength4_Inv,737,0,1,1
{'uses': ['icon']},0,Icons/Inventory/Icon_PotionOfHeroism1,738,0,1,1
{'uses': ['icon']},0,Icons/Inventory/Icon_PotionOfHeroism1_Inv,739,0,1,1
{'uses': ['icon']},0,Icons/Inventory/Icon_PotionOfHeroism2,740,0,1,1
{'uses': ['icon']},0,Icons/Inventory/Icon_PotionOfHeroism2_Inv,741,0,1,1
{'uses': ['icon']},0,Icons/Inventory/Icon_PotionOfHeroism3,742,0,1,1
{'uses': ['icon']},0,Icons/Inventory/Icon_PotionOfHeroism3_Inv,743,0,1,1
{'uses': ['icon']},0,Icons/Inventory/Icon_PotionOfHeroism4,744,0,1,1
{'uses': ['icon']},0,Icons/Inventory/Icon_PotionOfHeroism4_Inv,745,0,1,1
{'uses': ['icon']},0,Icons/Inventory/Icon_SilverChest_Inv,746,0,1,2
{'uses': ['icon']},0,Icons/Inventory/Icon_GoldChest_Inv,747,0,1,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/ResetScreenBackground,748,0,6,8
"{'uses': ['visual_effect'], 'export_animation': True}",0,Effects/Effect_Fireball_Projectile,749,0,1,3
"{'uses': ['visual_effect'], 'export_animation': True}",0,Effects/Effect_FireballHit,750,0,1,1
"{'uses': ['visual_effect'], 'export_animation': True}",0,Effects/Effect_EldritchBlast_Hit,751,0,1,1
"{'uses': ['visual_effect'], 'export_animation': True}",0,Effects/Effect_EldritchBlast,752,0,1,1
"{'uses': ['visual_effect'], 'export_animation': True}",0,Effects/Effect_MagicMissile_Particle,753,0,1,1
"{'uses': ['visual_effect'], 'export_animation': True}",0,Effects/Effect_MagicMissile_Hit,754,0,1,1
"{'uses': ['visual_effect'], 'export_animation': True}",0,Effects/Effect_FanOfKnives_Hit,755,0,1,1
"{'uses': ['visual_effect'], 'export_animation': True}",0,Effects/Effect_FanOfKnives_Projectile,756,0,1,1
{'uses': ['icon']},0,Icons/DivineFavor_Torm,757,0,1,1
{'uses': ['chest']},0,Chests/GoldChest,758,0,3,1
{'uses': ['chest']},0,Chests/SilverChest,759,0,3,1
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/InnCellar_Near,760,0,6,1
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/InnInterior_Near,761,0,6,1
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/InnExteriorSmoldering_Near,762,0,6,1
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/InnExteriorBurning_Near,763,0,6,1
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/InnExterior_Mid,764,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/InnExterior_Far,765,0,6,1
{'uses': ['visual_effect']},0,Chests/ChestOpenEffect_Burst,766,0,1,1
{'uses': ['visual_effect']},0,Chests/ChestOpenEffect_Dot1,767,0,1,1
{'uses': ['visual_effect']},0,Chests/ChestOpenEffect_Dot2,768,0,1,1
{'uses': ['visual_effect']},0,Chests/ChestOpenEffect_Dot3,769,0,1,1
{'uses': ['visual_effect']},0,Chests/ChestOpenEffect_Haze,770,0,1,1
{'uses': ['visual_effect']},0,Chests/ChestOpenEffect_Streak1,771,0,1,1
{'uses': ['visual_effect']},0,Chests/ChestOpenEffect_Streak2,772,0,1,1
{'uses': ['visual_effect']},0,Chests/ChestOpenEffect_Streak3,773,0,1,1
{'uses': ['visual_effect']},0,Chests/ChestOpenEffect_Streak4,774,0,1,1
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Forest/ForestTowerExterior_Near,775,0,6,1
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Farm/FarmHouse_Near,776,0,6,1
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Farm/FarmHouse_Mid,777,0,6,1
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Farm/FarmHouse_Back,778,0,6,1
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Forest/ForestDryadGrove_Near,779,0,6,1
"{'uses': ['background'], 'compress': False}",0,Backgrounds/ChestOpeningBackground,780,0,1,3
{'uses': ['map']},0,Map/CampaignMapLocationRing,781,0,1,1
"{'uses': ['map'], 'compress': False}",0,Map/UpperSwordCoastMap,782,0,1,7
{'uses': ['icon']},0,Icons/Specializations/Icon_Specialization_ArkhanChangoRestrained,783,0,1,1
{'uses': ['icon']},0,Icons/Specializations/Icon_Specialization_ArkhanChangoUnchained,784,0,1,1
{'uses': ['icon']},0,Icons/Specializations/Icon_Specialization_AsharraDwarvesElvesHalflings,785,0,1,1
{'uses': ['icon']},0,Icons/Specializations/Icon_Specialization_AsharraHumans,786,0,1,1
{'uses': ['icon']},0,Icons/Specializations/Icon_Specialization_AsharraOtherRaces,787,0,1,1
{'uses': ['icon']},0,Icons/Specializations/Icon_Specialization_BruenorBattleMaster,788,0,1,1
{'uses': ['icon']},0,Icons/Specializations/Icon_Specialization_BruenorChampion,789,0,1,1
{'uses': ['icon']},0,Icons/Specializations/Icon_Specialization_CalliopeCollegeOfLore,790,0,1,1
{'uses': ['icon']},0,Icons/Specializations/Icon_Specialization_CalliopeCollegeOfValor,791,0,1,1
{'uses': ['icon']},0,Icons/Specializations/Icon_Specialization_CelesteLifeDomain,792,0,1,1
{'uses': ['icon']},0,Icons/Specializations/Icon_Specialization_CelesteWarDomain,793,0,1,1
{'uses': ['icon']},0,Icons/Specializations/Icon_Specialization_DelinaEnduringFlame,794,0,1,1
{'uses': ['icon']},0,Icons/Specializations/Icon_Specialization_DelinaWildMagic,795,0,1,1
{'uses': ['icon']},0,Icons/Specializations/Icon_Specialization_JamilahBruteStrength,796,0,1,1
{'uses': ['icon']},0,Icons/Specializations/Icon_Specialization_JamilahUncannySpeed,797,0,1,1
{'uses': ['icon']},0,Icons/Specializations/Icon_Specialization_JarlaxleLoner,798,0,1,1
{'uses': ['icon']},0,Icons/Specializations/Icon_Specialization_JarlaxleRival,799,0,1,1
{'uses': ['icon']},0,Icons/Specializations/Icon_Specialization_MakosDarkBlessing,800,0,1,1
{'uses': ['icon']},0,Icons/Specializations/Icon_Specialization_MakosDarkLuck,801,0,1,1
{'uses': ['icon']},0,Icons/Specializations/Icon_Specialization_MinscFavouredEnemyBeasts,802,0,1,1
{'uses': ['icon']},0,Icons/Specializations/Icon_Specialization_MinscFavouredEnemyFey,803,0,1,1
{'uses': ['icon']},0,Icons/Specializations/Icon_Specialization_MinscFavouredEnemyHumanoids,804,0,1,1
{'uses': ['icon']},0,Icons/Specializations/Icon_Specialization_MinscFavouredEnemyMonstrosities,805,0,1,1
{'uses': ['icon']},0,Icons/Specializations/Icon_Specialization_MinscFavouredEnemyUndead,806,0,1,1
{'uses': ['icon']},0,Icons/Specializations/Icon_Specialization_NayeliOathOfDevotion,807,0,1,1
{'uses': ['icon']},0,Icons/Specializations/Icon_Specialization_NayeliOathOfVengeance,808,0,1,1
{'uses': ['icon']},0,Icons/Specializations/Icon_Specialization_TyrilMoonBeam,809,0,1,1
{'uses': ['icon']},0,Icons/Specializations/Icon_Specialization_TyrilWildShape,810,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_Achieve,811,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_Adventures,812,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_AnyRarity,813,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_Area10,814,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_Area25,815,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_Area50,816,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_Area100,817,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_Area200,818,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_Area300,819,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_Area400,820,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_Area500,821,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_Area600,822,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_Area700,823,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_Area800,824,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_Area900,825,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_Area1000,826,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_Bosses,827,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_Bruenor,828,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_Chests,829,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_Click,830,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_Credits,831,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_EpicRarity,832,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_FullyEquip,833,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_GearLv,834,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_Gold,835,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_Monsters,836,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_Recruit,837,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_ShinyGear,838,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_Tutorial,839,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_Variants,840,0,1,1
"{'uses': ['visual_effect'], 'export_animation': True}",0,Effects/Effect_ViciousMockery_Particle,841,0,1,1
"{'uses': ['visual_effect'], 'export_animation': True}",0,Effects/Effect_ViciousMockery_Hit,842,0,1,1
"{'uses': ['visual_effect'], 'export_animation': True}",0,Effects/Effect_Impale_Projectile,843,0,1,1
"{'uses': ['visual_effect'], 'export_animation': True}",0,Effects/Effect_Impale_Hit,844,0,1,1
"{'uses': ['visual_effect'], 'export_animation': True}",0,Effects/Effect_CircleofDeath,845,0,1,1
"{'uses': ['visual_effect'], 'export_animation': True}",0,Effects/Effect_CircleofDeath_Hit,846,0,1,1
{'uses': ['distraction']},0,Distractions/Distraction_Crow,847,0,6,2
{'uses': ['pet']},0,Characters/Character_Chango,848,0,3,2
"{'uses': ['visual_effect'], 'export_animation': True}",0,Effects/Effect_FlameStrike_Impact,849,0,3,4
{'uses': ['distraction']},0,Distractions/Distraction_Mountain_SuspicousBush,850,0,3,1
{'uses': ['portrait']},0,Icons/Portraits/Icon_Portrait_CursedFarmer,851,0,1,1
{'uses': ['portrait']},0,Icons/Portraits/Icon_Portrait_DashingHuman,852,0,1,1
{'uses': ['portrait']},0,Icons/Portraits/Icon_Portrait_DashingWerewolf,853,0,1,1
{'uses': ['portrait']},0,Icons/Portraits/Icon_Portrait_DrunkWizard,854,0,1,1
{'uses': ['portrait']},0,Icons/Portraits/Icon_Portrait_Dryad,855,0,1,1
{'uses': ['portrait']},0,Icons/Portraits/Icon_Portrait_Hunter,856,0,1,1
{'uses': ['portrait']},0,Icons/Portraits/Icon_Portrait_Innkeeper,857,0,1,1
{'uses': ['portrait']},0,Icons/Portraits/Icon_Portrait_Ogre,858,0,1,1
{'uses': ['portrait']},0,Icons/Portraits/Icon_Portrait_OrcBanditLeader,859,0,1,1
{'uses': ['portrait']},0,Icons/Portraits/Icon_Portrait_RowdyPatron,860,0,1,1
{'uses': ['portrait']},0,Icons/Portraits/Icon_Portrait_Traveller,861,0,1,1
{'uses': ['portrait']},0,Icons/Portraits/Icon_Portrait_Villager,862,0,1,1
{'uses': ['portrait']},0,Icons/Portraits/Icon_Portrait_VillagerDaughter,863,0,1,1
{'uses': ['portrait']},0,Icons/Portraits/Icon_Portrait_WereboarLeader,864,0,1,1
{'uses': ['portrait']},0,Icons/Portraits/Icon_Portrait_WeretigerLibrarian,865,0,1,1
"{'uses': ['visual_effect'], 'export_animation': True}",0,Effects/FireballExpansion,866,0,1,3
"{'uses': ['visual_effect'], 'export_animation': True}",0,Effects/Effect_SongOfProtection,867,0,1,1
"{'uses': ['visual_effect'], 'export_animation': True}",0,Effects/Effect_Heal,868,0,1,1
"{'uses': ['visual_effect'], 'export_animation': True}",0,Effects/Effect_UpgradeBack,869,0,1,1
"{'uses': ['visual_effect'], 'export_animation': True}",0,Effects/Effect_UpgradeFront,870,0,1,1
"{'uses': ['visual_effect'], 'export_animation': True}",0,Effects/Effect_LevelUpFront,871,0,1,1
"{'uses': ['visual_effect'], 'export_animation': True}",0,Effects/Effect_LevelUpBack,872,0,1,1
"{'uses': ['visual_effect'], 'export_animation': True}",0,Effects/Effect_AuraOfProtection,873,0,1,1
{'uses': ['mini_map']},0,Map/MiniMap/MiniMap_TestMap,874,0,1,1
{'uses': ['icon']},0,Icons/Adventures/Adventure_BeastIntentions,876,0,1,1
{'uses': ['icon']},0,Icons/Adventures/Adventure_BeastIntentionsVariant1,877,0,1,1
{'uses': ['icon']},0,Icons/Adventures/Adventure_BeastIntentionsVariant2,878,0,1,1
{'uses': ['icon']},0,Icons/Adventures/Adventure_TourRealm,879,0,1,1
{'uses': ['icon']},0,Icons/Adventures/Adventure_TourRealmVariant1,880,0,1,1
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Mountain/MountainGnollCamp_Fore,881,0,6,1
"{'uses': ['visual_effect'], 'export_animation': True}",0,Effects/Effect_ClickDamage,882,0,1,1
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Mountain/MountainGnollCampDwarvenRuins_Near,883,0,6,1
{'uses': ['formation_icon']},0,Icons/Champions/Icon_FormationBuff_AuraOfCourage,884,0,1,1
{'uses': ['formation_icon']},0,Icons/Champions/Icon_FormationBuff_AuraOfProtection,885,0,1,1
{'uses': ['formation_icon']},0,Icons/Champions/Icon_FormationBuff_BardicInspiration,886,0,1,1
{'uses': ['formation_icon']},0,Icons/Champions/Icon_FormationBuff_BondElves,887,0,1,1
{'uses': ['formation_icon']},0,Icons/Champions/Icon_FormationBuff_BondHumans,888,0,1,1
{'uses': ['formation_icon']},0,Icons/Champions/Icon_FormationBuff_CrusadersMantle,889,0,1,1
{'uses': ['formation_icon']},0,Icons/Champions/Icon_FormationBuff_DarkBlessing,890,0,1,1
{'uses': ['formation_icon']},0,Icons/Champions/Icon_FormationBuff_FirstInLine,891,0,1,1
{'uses': ['formation_icon']},0,Icons/Champions/Icon_FormationBuff_Inspired,892,0,1,1
{'uses': ['formation_icon']},0,Icons/Champions/Icon_FormationBuff_Loyalty,893,0,1,1
{'uses': ['formation_icon']},0,Icons/Champions/Icon_FormationBuff_MoonBeam,894,0,1,1
{'uses': ['formation_icon']},0,Icons/Champions/Icon_FormationBuff_NoLoveLost,895,0,1,1
{'uses': ['formation_icon']},0,Icons/Champions/Icon_FormationBuff_Rally,896,0,1,1
{'uses': ['formation_icon']},0,Icons/Champions/Icon_FormationBuff_RoomToWork,897,0,1,1
{'uses': ['formation_icon']},0,Icons/Champions/Icon_FormationBuff_CureWounds,898,0,1,1
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Forest/ForestClearing_Near,899,0,6,1
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Tower/TowerStrangeOrb_Near,900,0,6,5
{'uses': ['doodad']},0,Backgrounds/Generic/Doodad_Varient_Wagon,901,0,3,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Skies/CloudySky_Far,902,0,6,1
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Forest/ForestDeep_Fore,903,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Forest/ForestShallow_Fore,904,0,6,1
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Forest/ForestTemple_Near,905,0,6,3
{'uses': ['crusader']},0,Characters/TyrilBear,906,0,3,1
{'uses': ['monster']},0,Monsters/Abberations/Monster_Abberation_Nothic_2,907,0,3,1
{'uses': ['monster']},0,Monsters/Abberations/Monster_Abberation_Nothic_3,908,0,3,1
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_cursedRat_2,909,0,3,1
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_cursedRat_3,910,0,3,1
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_FlyingSnake_1,911,0,3,3
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_FlyingSnake_2,912,0,3,3
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_FlyingSnake_3,913,0,3,3
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_GiantCaterpillar_2,914,0,3,1
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_GiantCaterpillar_3,915,0,3,1
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_GiantSpider_2,917,0,3,1
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_GiantSpider_3,918,0,3,1
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_GiantZombieFlyingSnake,919,0,3,3
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_GiantZombieSpider,920,0,3,1
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_mommaBoar,921,0,3,1
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_Vulture_2,922,0,3,1
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_Vulture_3,923,0,3,1
{'uses': ['monster']},0,Monsters/Constructs/Monster_Construct_AnimatedSupplies,924,0,3,1
{'uses': ['monster']},0,Monsters/Constructs/Monster_Construct_AnimatedSupplies_2,925,0,3,1
{'uses': ['monster']},0,Monsters/Constructs/Monster_Construct_AnimatedSupplies_3,926,0,3,1
{'uses': ['monster']},0,Monsters/Constructs/Monster_Construct_AnimatedSupplies_4,927,0,3,1
{'uses': ['monster']},0,Monsters/Constructs/Monster_Construct_StoneGolem_2,928,0,3,1
{'uses': ['monster']},0,Monsters/Constructs/Monster_Construct_StoneGolem_3,929,0,3,1
{'uses': ['monster']},0,Monsters/Constructs/Monster_Construct_TombGuardian,930,0,3,1
{'uses': ['monster']},0,Monsters/Elementals/Monster_Elemental_Gargoyle_2,931,0,3,1
{'uses': ['monster']},0,Monsters/Elementals/Monster_Elemental_Gargoyle_3,932,0,3,1
{'uses': ['monster']},0,Monsters/Fey/Monster_Fey_Pixie_2,933,0,3,1
{'uses': ['monster']},0,Monsters/Fey/Monster_Fey_Pixie_3,934,0,3,1
{'uses': ['monster']},0,Monsters/Fey/Monster_Fey_Sprite_2,935,0,3,1
{'uses': ['monster']},0,Monsters/Fey/Monster_Fey_Sprite_3,936,0,3,1
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_MadTabaxiHunter,937,0,3,1
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_GoblinScout,938,0,3,1
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_Goblin_3,939,0,3,1
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_Goblin_2,940,0,3,1
{'uses': ['monster']},0,Monsters/Monstrosities/Monster_Monstrosity_Mimic_2,941,0,3,1
{'uses': ['monster']},0,Monsters/Monstrosities/Monster_Monstrosity_Mimic_3,942,0,3,1
{'uses': ['monster']},0,Monsters/Undead/Monster_Undead_ZombieWizard,943,0,3,2
{'uses': ['monster']},0,Monsters/Undead/Monster_Undead_Ghoul,944,0,3,3
{'uses': ['monster']},0,Monsters/Undead/Monster_Undead_ZombieCleric,945,0,3,2
{'uses': ['monster']},0,Monsters/Undead/Monster_Undead_ZombieAdventurer,946,0,3,2
{'uses': ['monster']},0,Monsters/Undead/Monster_Undead_Ghoul_3,947,0,3,3
{'uses': ['monster']},0,Monsters/Undead/Monster_Undead_Ghoul_2,948,0,3,3
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Forest/ForestWardFocus_Near,950,0,6,1
{'uses': ['doodad']},0,Backgrounds/Forest/Doodad_Forest_WardFocus,951,0,3,1
{'uses': ['icon']},0,Icons/Adventures/Adventure_CursedFarmer,952,0,1,1
{'uses': ['icon']},0,Icons/Adventures/Adventure_CursedFarmerVariant1,953,0,1,1
{'uses': ['icon']},0,Icons/Adventures/Adventure_CursedFarmerVariant2,954,0,1,1
{'uses': ['icon']},0,Icons/Adventures/Adventure_MadWizard,955,0,1,1
{'uses': ['icon']},0,Icons/Adventures/Adventure_MadWizardVariant1,956,0,1,1
{'uses': ['icon']},0,Icons/Adventures/Adventure_MadWizardVariant2,957,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_ArkhanFireBreath,958,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_AsharraBond,959,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_CalliopeShield,960,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_CelesteHeal,961,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_DelinaEmpower,962,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_JamilahArea50,963,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_JarlaxleAbility,964,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_MakosGoldFind,965,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_MinscUltimate,966,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_NayeliDamage,967,0,1,1
{'uses': ['achievement']},0,Icons/Achievements/Icon_Achieve_TyrilShieldingBite,968,0,1,1
{'uses': ['buff']},0,Icons/Buff_ChestFind_x2,969,0,1,1
{'uses': ['buff']},0,Icons/Buff_DamageDone_x2,970,0,1,1
{'uses': ['buff']},0,Icons/Buff_DamageDone_x4,971,0,1,1
{'uses': ['buff']},0,Icons/Buff_DivineFavor,972,0,1,1
{'uses': ['buff']},0,Icons/Buff_GoldFind_x2,973,0,1,1
